2704~1239~16~2013-11-22 00:00:00.0
2705~92~2~2013-11-22 00:00:00.0
2706~1357~2~2013-11-22 00:00:00.0
2707~1337~2~2013-11-22 00:00:00.0
2708~1362~2~2013-11-22 00:00:00.0
2709~1364~2~2013-11-23 00:00:00.0
2710~1241~2~2013-11-23 00:00:00.0
2711~1362~2~2013-11-23 00:00:00.0
2712~1364~2~2013-11-23 00:00:00.0
2713~1365~2~2013-11-23 00:00:00.0
2714~1366~2~2013-11-23 00:00:00.0
2715~1365~2~2013-11-23 00:00:00.0
2716~1364~2~2013-11-23 00:00:00.0
2717~1366~2~2013-11-23 00:00:00.0
2718~1363~2~2013-11-23 00:00:00.0
2719~1368~2~2013-11-23 00:00:00.0
2720~1367~2~2013-11-23 00:00:00.0
2721~1368~2~2013-11-23 00:00:00.0
2722~1367~2~2013-11-23 00:00:00.0
2723~1365~2~2013-11-23 00:00:00.0
2724~1367~2~2013-11-23 00:00:00.0
2725~1341~16~2013-11-23 00:00:00.0
2726~1269~2~2013-11-23 00:00:00.0
2727~1330~2~2013-11-23 00:00:00.0
2728~1291~2~2013-11-23 00:00:00.0
2729~1293~2~2013-11-23 00:00:00.0
2730~1371~2~2013-11-23 00:00:00.0
2731~1350~2~2013-11-23 00:00:00.0
2732~1351~2~2013-11-23 00:00:00.0
2733~1370~10~2013-11-23 00:00:00.0
2734~1369~2~2013-11-23 00:00:00.0
2735~1371~2~2013-11-23 00:00:00.0
2736~1373~2~2013-11-23 00:00:00.0
2737~1369~16~2013-11-23 00:00:00.0
2738~1371~2~2013-11-23 00:00:00.0
2739~1372~2~2013-11-23 00:00:00.0
2740~1373~2~2013-11-23 00:00:00.0
2741~1374~2~2013-11-23 00:00:00.0
2742~1375~2~2013-11-23 00:00:00.0
2743~1374~3~2013-11-23 00:00:00.0
2744~1374~2~2013-11-23 00:00:00.0
2745~82~2~2013-11-23 00:00:00.0
2746~1372~2~2013-11-23 00:00:00.0
2747~1376~2~2013-11-23 00:00:00.0
2748~1376~2~2013-11-23 00:00:00.0
2749~43~16~2013-11-24 00:00:00.0
2750~1282~2~2013-11-24 00:00:00.0
2751~1283~2~2013-11-24 00:00:00.0
2752~1301~2~2013-11-24 00:00:00.0
2753~1275~2~2013-11-24 00:00:00.0
2754~1372~2~2013-11-24 00:00:00.0
2755~1376~2~2013-11-24 00:00:00.0
2756~1372~5~2013-11-24 00:00:00.0
2757~1368~2~2013-11-24 00:00:00.0
2758~1367~2~2013-11-24 00:00:00.0
2759~1377~2~2013-11-24 00:00:00.0
2760~1377~2~2013-11-24 00:00:00.0
2761~1376~2~2013-11-24 00:00:00.0
2762~1377~2~2013-11-24 00:00:00.0
2763~1377~1~2013-11-24 00:00:00.0
2764~1272~2~2013-11-24 00:00:00.0
2765~1378~2~2013-11-24 00:00:00.0
2766~1378~5~2013-11-24 00:00:00.0
2767~1378~2~2013-11-24 00:00:00.0
2768~1377~2~2013-11-24 00:00:00.0
2770~1378~2~2013-11-24 00:00:00.0
2771~1378~5~2013-11-24 00:00:00.0
2772~1379~2~2013-11-24 00:00:00.0
2773~1376~2~2013-11-24 00:00:00.0
2774~1197~2~2013-11-24 00:00:00.0
2775~1199~2~2013-11-24 00:00:00.0
2776~1347~3~2013-11-24 00:00:00.0
2777~1375~2~2013-11-24 00:00:00.0
2778~1240~2~2013-11-24 00:00:00.0
2779~1363~2~2013-11-24 00:00:00.0
2780~1378~2~2013-11-24 00:00:00.0
2781~1354~2~2013-11-24 00:00:00.0
2782~1378~2~2013-11-24 00:00:00.0
2783~45~2~2013-11-24 00:00:00.0
2784~43~2~2013-11-24 00:00:00.0
2785~1347~2~2013-11-24 00:00:00.0
2786~1379~2~2013-11-24 00:00:00.0
2787~1376~2~2013-11-24 00:00:00.0
2788~1379~2~2013-11-24 00:00:00.0
2789~1372~2~2013-11-24 00:00:00.0
2790~1378~2~2013-11-24 00:00:00.0
2791~6~2~2013-11-24 00:00:00.0
2792~8~2~2013-11-24 00:00:00.0
2793~1~2~2013-11-24 00:00:00.0
2794~2~2~2013-11-24 00:00:00.0
2795~1199~2~2013-11-24 00:00:00.0
2796~1197~2~2013-11-24 00:00:00.0
2797~1163~2~2013-11-24 00:00:00.0
2798~1165~2~2013-11-24 00:00:00.0
2799~67~2~2013-11-24 00:00:00.0
2800~52~2~2013-11-24 00:00:00.0
2801~50~2~2013-11-24 00:00:00.0
2802~11~2~2013-11-24 00:00:00.0
2803~13~2~2013-11-24 00:00:00.0
2804~1380~2~2013-11-24 00:00:00.0
2805~1269~2~2013-11-24 00:00:00.0
2806~1380~2~2013-11-24 00:00:00.0
2807~53~2~2013-11-24 00:00:00.0
2808~1380~2~2013-11-24 00:00:00.0
2809~1379~2~2013-11-25 00:00:00.0
2810~1378~2~2013-11-25 00:00:00.0
2811~1197~2~2013-11-25 00:00:00.0
2812~1199~2~2013-11-25 00:00:00.0
2813~1363~2~2013-11-25 00:00:00.0
2814~1379~1~2013-11-25 00:00:00.0
2815~1381~2~2013-11-25 00:00:00.0
2816~1380~2~2013-11-25 00:00:00.0
2817~1381~2~2013-11-25 00:00:00.0
2818~1373~2~2013-11-25 00:00:00.0
2819~1371~2~2013-11-25 00:00:00.0
2820~1242~2~2013-11-25 00:00:00.0
2821~1384~2~2013-11-25 00:00:00.0
2822~1380~2~2013-11-25 00:00:00.0
2823~1384~2~2013-11-25 00:00:00.0
2824~1376~2~2013-11-25 00:00:00.0
2825~1383~2~2013-11-25 00:00:00.0
2826~1385~2~2013-11-25 00:00:00.0
2827~1381~2~2013-11-25 00:00:00.0
2828~1385~2~2013-11-25 00:00:00.0
2829~1387~2~2013-11-25 00:00:00.0
2830~1388~2~2013-11-25 00:00:00.0
2831~1385~2~2013-11-25 00:00:00.0
2832~1385~2~2013-11-25 00:00:00.0
2833~96~2~2013-11-25 00:00:00.0
2834~1385~2~2013-11-25 00:00:00.0
2835~1387~2~2013-11-25 00:00:00.0
2836~1387~1~2013-11-25 00:00:00.0
2837~1387~2~2013-11-25 00:00:00.0
2838~1388~2~2013-11-25 00:00:00.0
2839~1385~2~2013-11-25 00:00:00.0
2840~1387~2~2013-11-25 00:00:00.0
2841~1380~2~2013-11-25 00:00:00.0
2842~1378~2~2013-11-25 00:00:00.0
2843~69~2~2013-11-25 00:00:00.0
2844~8~2~2013-11-25 00:00:00.0
2845~1390~2~2013-11-25 00:00:00.0
2846~1389~2~2013-11-25 00:00:00.0
2847~1378~16~2013-11-25 00:00:00.0
2848~1369~16~2013-11-25 00:00:00.0
2849~1376~2~2013-11-26 00:00:00.0
2850~1379~2~2013-11-26 00:00:00.0
2851~1389~2~2013-11-26 00:00:00.0
2852~1391~2~2013-11-26 00:00:00.0
2853~1392~2~2013-11-26 00:00:00.0
2854~1391~2~2013-11-26 00:00:00.0
2855~1371~2~2013-11-26 00:00:00.0
2856~1373~2~2013-11-26 00:00:00.0
2857~1391~2~2013-11-26 00:00:00.0
2858~1392~2~2013-11-26 00:00:00.0
2859~1388~2~2013-11-26 00:00:00.0
2860~1395~2~2013-11-26 00:00:00.0
2861~1394~2~2013-11-26 00:00:00.0
2862~1393~2~2013-11-26 00:00:00.0
2863~1393~5~2013-11-26 00:00:00.0
2864~1395~2~2013-11-26 00:00:00.0
2865~1380~2~2013-11-26 00:00:00.0
2866~1395~2~2013-11-26 00:00:00.0
2867~1395~2~2013-11-26 00:00:00.0
2868~1393~2~2013-11-26 00:00:00.0
2869~1391~2~2013-11-26 00:00:00.0
2870~1395~2~2013-11-26 00:00:00.0
2871~1391~2~2013-11-26 00:00:00.0
2872~1390~2~2013-11-26 00:00:00.0
2873~1387~2~2013-11-26 00:00:00.0
2874~1385~2~2013-11-26 00:00:00.0
2875~1394~2~2013-11-26 00:00:00.0
2876~1309~2~2013-11-26 00:00:00.0
2877~1395~2~2013-11-26 00:00:00.0
2878~1391~2~2013-11-26 00:00:00.0
2879~1392~2~2013-11-26 00:00:00.0
2880~1387~2~2013-11-26 00:00:00.0
2881~1391~2~2013-11-26 00:00:00.0
2882~1396~2~2013-11-26 00:00:00.0
2883~1396~2~2013-11-26 00:00:00.0
2884~1397~2~2013-11-26 00:00:00.0
2885~1378~2~2013-11-26 00:00:00.0
2886~1197~2~2013-11-26 00:00:00.0
2887~1360~2~2013-11-26 00:00:00.0
2888~1397~2~2013-11-26 00:00:00.0
2889~1398~2~2013-11-26 00:00:00.0
2890~1393~2~2013-11-26 00:00:00.0
2891~1~2~2013-11-26 00:00:00.0
2892~2~2~2013-11-26 00:00:00.0
2893~1248~2~2013-11-26 00:00:00.0
2894~1290~2~2013-11-26 00:00:00.0
2895~1297~2~2013-11-26 00:00:00.0
2896~1391~2~2013-11-26 00:00:00.0
2897~1399~2~2013-11-26 00:00:00.0
2898~1376~2~2013-11-26 00:00:00.0
2899~1379~3~2013-11-26 00:00:00.0
2900~1394~2~2013-11-26 00:00:00.0
2901~1399~2~2013-11-26 00:00:00.0
2902~1379~2~2013-11-26 00:00:00.0
2903~1372~2~2013-11-26 00:00:00.0
2904~1398~2~2013-11-26 00:00:00.0
2905~1399~2~2013-11-26 00:00:00.0
2906~1351~2~2013-11-27 00:00:00.0
2907~1371~2~2013-11-27 00:00:00.0
2908~1373~2~2013-11-27 00:00:00.0
2909~1394~2~2013-11-27 00:00:00.0
2910~1400~16~2013-11-27 00:00:00.0
2911~1401~2~2013-11-27 00:00:00.0
2912~1399~2~2013-11-27 00:00:00.0
2913~1403~2~2013-11-27 00:00:00.0
2914~1404~2~2013-11-27 00:00:00.0
2915~1376~2~2013-11-27 00:00:00.0
2916~1405~16~2013-11-27 00:00:00.0
2917~1405~2~2013-11-27 00:00:00.0
2918~1407~2~2013-11-27 00:00:00.0
2919~1407~2~2013-11-27 00:00:00.0
2920~1213~3~2013-11-27 00:00:00.0
2921~1405~2~2013-11-27 00:00:00.0
2922~1405~2~2013-11-27 00:00:00.0
2923~1407~2~2013-11-27 00:00:00.0
2924~1391~2~2013-11-27 00:00:00.0
2925~1408~2~2013-11-27 00:00:00.0
2926~1399~2~2013-11-27 00:00:00.0
2927~1214~16~2013-11-27 00:00:00.0
2928~1405~2~2013-11-27 00:00:00.0
2929~1366~15~2013-11-27 00:00:00.0
2930~1380~2~2013-11-27 00:00:00.0
2931~1400~2~2013-11-27 00:00:00.0
2932~1401~2~2013-11-27 00:00:00.0
2933~1407~2~2013-11-27 00:00:00.0
2934~1407~2~2013-11-27 00:00:00.0
2935~1214~2~2013-11-28 00:00:00.0
2936~1213~2~2013-11-28 00:00:00.0
2937~1405~2~2013-11-28 00:00:00.0
2938~1409~2~2013-11-28 00:00:00.0
2939~45~2~2013-11-28 00:00:00.0
2940~1244~2~2013-11-28 00:00:00.0
2941~1192~2~2013-11-28 00:00:00.0
2942~1212~2~2013-11-28 00:00:00.0
2943~1410~2~2013-11-28 00:00:00.0
2944~1410~2~2013-11-28 00:00:00.0
2945~1411~2~2013-11-28 00:00:00.0
2946~1411~2~2013-11-28 00:00:00.0
2947~1408~1~2013-11-28 00:00:00.0
2948~1409~2~2013-11-28 00:00:00.0
2949~1409~2~2013-11-28 00:00:00.0
2950~1411~2~2013-11-28 00:00:00.0
2951~1411~1~2013-11-28 00:00:00.0
2952~1412~2~2013-11-28 00:00:00.0
2953~1413~2~2013-11-28 00:00:00.0
2954~1414~2~2013-11-28 00:00:00.0
2955~1413~2~2013-11-28 00:00:00.0
2956~1411~2~2013-11-28 00:00:00.0
2957~1410~2~2013-11-28 00:00:00.0
2958~1413~16~2013-11-28 00:00:00.0
2960~1414~2~2013-11-28 00:00:00.0
2961~1413~2~2013-11-28 00:00:00.0
2962~1412~2~2013-11-28 00:00:00.0
2963~1412~2~2013-11-28 00:00:00.0
2964~1413~2~2013-11-28 00:00:00.0
2965~1414~2~2013-11-28 00:00:00.0
2966~1411~2~2013-11-28 00:00:00.0
2967~1215~2~2013-11-28 00:00:00.0
2968~1413~2~2013-11-28 00:00:00.0
2969~1384~1~2013-11-29 00:00:00.0
2970~1415~2~2013-11-29 00:00:00.0
2971~1418~2~2013-11-29 00:00:00.0
2972~1419~2~2013-11-29 00:00:00.0
2973~1419~2~2013-11-29 00:00:00.0
2974~1325~2~2013-11-29 00:00:00.0
2975~1330~2~2013-11-29 00:00:00.0
2976~1419~2~2013-11-29 00:00:00.0
2978~1422~2~2013-11-29 00:00:00.0
2979~1423~2~2013-11-30 00:00:00.0
2980~1422~2~2013-11-30 00:00:00.0
2981~1422~2~2013-11-30 00:00:00.0
2982~5~2~2013-11-30 00:00:00.0
2983~28~2~2013-11-30 00:00:00.0
2984~1275~2~2013-11-30 00:00:00.0
2985~1277~2~2013-11-30 00:00:00.0
2986~1351~2~2013-11-30 00:00:00.0
2987~1350~2~2013-11-30 00:00:00.0
2988~1349~2~2013-11-30 00:00:00.0
2989~74~2~2013-11-30 00:00:00.0
2990~64~2~2013-11-30 00:00:00.0
2991~1423~2~2013-11-30 00:00:00.0
2992~1211~2~2013-11-30 00:00:00.0
2993~1423~2~2013-11-30 00:00:00.0
2994~1421~2~2013-11-30 00:00:00.0
2995~1432~2~2013-11-30 00:00:00.0
2996~1432~2~2013-11-30 00:00:00.0
2997~1150~1~2013-11-30 00:00:00.0
2998~1399~1~2013-11-30 00:00:00.0
2999~1354~1~2013-11-30 00:00:00.0
3000~1337~1~2013-11-30 00:00:00.0
3001~1422~1~2013-11-30 00:00:00.0
3002~1195~2~2013-11-30 00:00:00.0
3003~1194~2~2013-11-30 00:00:00.0
3004~1200~2~2013-11-30 00:00:00.0
3005~67~2~2013-11-30 00:00:00.0
3006~1149~2~2013-11-30 00:00:00.0
3007~1159~2~2013-11-30 00:00:00.0
3008~1190~2~2013-11-30 00:00:00.0
3009~12~2~2013-11-30 00:00:00.0
3010~91~2~2013-11-30 00:00:00.0
3011~90~2~2013-11-30 00:00:00.0
3012~1198~2~2013-11-30 00:00:00.0
3013~1433~2~2013-11-30 00:00:00.0
3014~1433~2~2013-11-30 00:00:00.0
3015~1363~2~2013-11-30 00:00:00.0
3016~1401~1~2013-11-30 00:00:00.0
3017~1433~2~2013-11-30 00:00:00.0
3018~1407~2~2013-11-30 00:00:00.0
3019~1435~2~2013-11-30 00:00:00.0
3020~1434~2~2013-12-01 00:00:00.0
3021~1435~2~2013-12-01 00:00:00.0
3022~1435~2~2013-12-01 00:00:00.0
3023~1433~2~2013-12-01 00:00:00.0
3024~1432~2~2013-12-01 00:00:00.0
3025~1436~2~2013-12-01 00:00:00.0
3026~1435~2~2013-12-01 00:00:00.0
3027~1434~2~2013-12-01 00:00:00.0
3028~1436~2~2013-12-01 00:00:00.0
3029~1435~2~2013-12-01 00:00:00.0
3030~1435~2~2013-12-01 00:00:00.0
3031~1434~2~2013-12-01 00:00:00.0
3032~1435~2~2013-12-01 00:00:00.0
3033~92~2~2013-12-01 00:00:00.0
3034~1414~2~2013-12-01 00:00:00.0
3035~1405~2~2013-12-01 00:00:00.0
3036~1435~1~2013-12-01 00:00:00.0
3037~1436~2~2013-12-01 00:00:00.0
3038~1435~2~2013-12-01 00:00:00.0
3039~1438~2~2013-12-02 00:00:00.0
3040~1438~2~2013-12-02 00:00:00.0
3041~1437~16~2013-12-02 00:00:00.0
3042~1438~2~2013-12-02 00:00:00.0
3043~1439~2~2013-12-02 00:00:00.0
3044~1439~2~2013-12-02 00:00:00.0
3045~1439~2~2013-12-02 00:00:00.0
3046~1439~2~2013-12-02 00:00:00.0
3047~1439~1~2013-12-02 00:00:00.0
3048~1439~2~2013-12-02 00:00:00.0
3049~1439~2~2013-12-02 00:00:00.0
3050~1395~2~2013-12-03 00:00:00.0
3052~1411~2~2013-12-03 00:00:00.0
3053~1440~15~2013-12-03 00:00:00.0
3054~1410~2~2013-12-03 00:00:00.0
3055~1214~2~2013-12-04 00:00:00.0
3056~1441~2~2013-12-04 00:00:00.0
3057~1441~2~2013-12-04 00:00:00.0
3058~1442~2~2013-12-04 00:00:00.0
3059~1441~2~2013-12-04 00:00:00.0
3061~1442~2~2013-12-04 00:00:00.0
3062~1286~2~2013-12-04 00:00:00.0
3063~1285~2~2013-12-04 00:00:00.0
3064~1161~2~2013-12-04 00:00:00.0
3065~1407~2~2013-12-05 00:00:00.0
3066~1405~2~2013-12-05 00:00:00.0
3067~1442~2~2013-12-05 00:00:00.0
3068~1410~2~2013-12-05 00:00:00.0
3069~1439~2~2013-12-05 00:00:00.0
3070~1423~2~2013-12-05 00:00:00.0
3071~1439~2~2013-12-05 00:00:00.0
3072~1435~2~2013-12-05 00:00:00.0
3073~1443~16~2013-12-06 00:00:00.0
3074~1415~5~2013-12-06 00:00:00.0
3075~1443~2~2013-12-06 00:00:00.0
3076~1444~2~2013-12-06 00:00:00.0
3077~1443~2~2013-12-06 00:00:00.0
3078~1445~2~2013-12-06 00:00:00.0
3079~1392~2~2013-12-06 00:00:00.0
3080~1444~2~2013-12-06 00:00:00.0
3081~1445~2~2013-12-06 00:00:00.0
3082~1391~2~2013-12-07 00:00:00.0
3083~1392~2~2013-12-07 00:00:00.0
3084~1443~2~2013-12-07 00:00:00.0
3085~1445~2~2013-12-07 00:00:00.0
3086~1444~2~2013-12-07 00:00:00.0
3087~1441~2~2013-12-07 00:00:00.0
3088~1442~2~2013-12-07 00:00:00.0
3089~1434~2~2013-12-07 00:00:00.0
3090~1435~2~2013-12-07 00:00:00.0
3091~1436~2~2013-12-07 00:00:00.0
3092~43~2~2013-12-07 00:00:00.0
3093~45~2~2013-12-07 00:00:00.0
3094~1438~2~2013-12-07 00:00:00.0
3095~1448~2~2013-12-07 00:00:00.0
3096~1446~2~2013-12-07 00:00:00.0
3097~1444~2~2013-12-07 00:00:00.0
3098~1445~2~2013-12-07 00:00:00.0
3099~1442~2~2013-12-07 00:00:00.0
3100~1449~2~2013-12-07 00:00:00.0
3101~1449~2~2013-12-07 00:00:00.0
3102~1448~3~2013-12-07 00:00:00.0
3103~1449~2~2013-12-07 00:00:00.0
3104~1449~1~2013-12-07 00:00:00.0
3105~1446~2~2013-12-07 00:00:00.0
3106~1446~2~2013-12-07 00:00:00.0
3107~1437~16~2013-12-07 00:00:00.0
3108~1451~2~2013-12-07 00:00:00.0
3109~1453~2~2013-12-08 00:00:00.0
3110~1454~2~2013-12-08 00:00:00.0
3111~1453~2~2013-12-08 00:00:00.0
3112~1454~2~2013-12-08 00:00:00.0
3113~1455~2~2013-12-08 00:00:00.0
3114~1454~2~2013-12-08 00:00:00.0
3115~1454~2~2013-12-08 00:00:00.0
3116~1454~2~2013-12-08 00:00:00.0
3117~1454~2~2013-12-08 00:00:00.0
3118~1453~2~2013-12-08 00:00:00.0
3119~1456~2~2013-12-08 00:00:00.0
3120~1391~1~2013-12-08 00:00:00.0
3121~1450~2~2013-12-08 00:00:00.0
3122~1457~2~2013-12-08 00:00:00.0
3123~1450~2~2013-12-08 00:00:00.0
3124~1457~2~2013-12-08 00:00:00.0
3125~1452~3~2013-12-08 00:00:00.0
3126~1457~2~2013-12-08 00:00:00.0
3127~1454~2~2013-12-08 00:00:00.0
3128~1454~1~2013-12-08 00:00:00.0
3129~1423~1~2013-12-08 00:00:00.0
3130~1456~2~2013-12-08 00:00:00.0
3131~1454~2~2013-12-08 00:00:00.0
3132~1452~3~2013-12-08 00:00:00.0
3133~1457~2~2013-12-08 00:00:00.0
3134~1450~2~2013-12-08 00:00:00.0
3135~1458~2~2013-12-08 00:00:00.0
3136~1458~2~2013-12-08 00:00:00.0
3137~1452~2~2013-12-08 00:00:00.0
3138~1459~2~2013-12-08 00:00:00.0
3139~1459~1~2013-12-08 00:00:00.0
3140~1455~2~2013-12-08 00:00:00.0
3141~1460~2~2013-12-09 00:00:00.0
3142~1462~2~2013-12-09 00:00:00.0
3143~1462~2~2013-12-09 00:00:00.0
3144~1454~2~2013-12-09 00:00:00.0
3145~56~2~2013-12-09 00:00:00.0
3146~101~2~2013-12-09 00:00:00.0
3147~95~2~2013-12-09 00:00:00.0
3148~1464~2~2013-12-09 00:00:00.0
3149~1464~2~2013-12-09 00:00:00.0
3150~1464~2~2013-12-09 00:00:00.0
3151~1465~2~2013-12-09 00:00:00.0
3152~1465~2~2013-12-09 00:00:00.0
3153~1454~2~2013-12-09 00:00:00.0
3154~1462~2~2013-12-09 00:00:00.0
3155~1379~3~2013-12-09 00:00:00.0
3156~1466~2~2013-12-09 00:00:00.0
3157~1467~2~2013-12-09 00:00:00.0
3158~1466~2~2013-12-09 00:00:00.0
3159~1467~2~2013-12-09 00:00:00.0
3160~1248~5~2013-12-09 00:00:00.0
3161~1468~2~2013-12-09 00:00:00.0
3162~1467~10~2013-12-09 00:00:00.0
3163~1462~2~2013-12-09 00:00:00.0
3164~1468~2~2013-12-09 00:00:00.0
3165~1468~2~2013-12-09 00:00:00.0
3166~1468~2~2013-12-09 00:00:00.0
3167~1466~2~2013-12-09 00:00:00.0
3168~1466~2~2013-12-10 00:00:00.0
3169~1468~1~2013-12-10 00:00:00.0
3170~1466~2~2013-12-10 00:00:00.0
3171~1468~2~2013-12-10 00:00:00.0
3172~1468~2~2013-12-10 00:00:00.0
3173~1465~2~2013-12-10 00:00:00.0
3174~1445~2~2013-12-10 00:00:00.0
3175~1444~2~2013-12-10 00:00:00.0
3176~1470~2~2013-12-10 00:00:00.0
3177~1470~2~2013-12-10 00:00:00.0
3178~1469~2~2013-12-10 00:00:00.0
3179~1471~2~2013-12-10 00:00:00.0
3180~1470~2~2013-12-10 00:00:00.0
3181~1471~2~2013-12-10 00:00:00.0
3182~1471~2~2013-12-10 00:00:00.0
3183~1446~2~2013-12-10 00:00:00.0
3184~1471~2~2013-12-10 00:00:00.0
3185~1471~2~2013-12-10 00:00:00.0
3186~1470~2~2013-12-10 00:00:00.0
3187~1462~2~2013-12-10 00:00:00.0
3188~1465~2~2013-12-10 00:00:00.0
3189~1470~2~2013-12-11 00:00:00.0
3190~1471~1~2013-12-11 00:00:00.0
3191~1471~2~2013-12-11 00:00:00.0
3192~1470~3~2013-12-11 00:00:00.0
3193~1460~3~2013-12-11 00:00:00.0
3194~1470~2~2013-12-11 00:00:00.0
3195~1465~2~2013-12-11 00:00:00.0
3196~1465~1~2013-12-11 00:00:00.0
3197~1470~2~2013-12-11 00:00:00.0
3198~1471~2~2013-12-11 00:00:00.0
3199~1451~2~2013-12-12 00:00:00.0
3200~1466~2~2013-12-12 00:00:00.0
3201~1473~2~2013-12-12 00:00:00.0
3202~1468~2~2013-12-12 00:00:00.0
3203~1466~2~2013-12-12 00:00:00.0
3204~1473~2~2013-12-12 00:00:00.0
3205~1450~2~2013-12-12 00:00:00.0
3206~1457~2~2013-12-12 00:00:00.0
3207~1473~2~2013-12-12 00:00:00.0
3208~1473~3~2013-12-12 00:00:00.0
3209~1457~2~2013-12-12 00:00:00.0
3210~1471~2~2013-12-12 00:00:00.0
3212~1470~2~2013-12-12 00:00:00.0
3214~1474~16~2013-12-13 00:00:00.0
3215~1475~2~2013-12-13 00:00:00.0
3216~1476~10~2013-12-13 00:00:00.0
3217~1475~2~2013-12-13 00:00:00.0
3218~1474~3~2013-12-13 00:00:00.0
3219~1474~3~2013-12-13 00:00:00.0
3220~1477~2~2013-12-13 00:00:00.0
3221~1475~2~2013-12-13 00:00:00.0
3222~1473~2~2013-12-13 00:00:00.0
3223~1474~3~2013-12-13 00:00:00.0
3224~1478~2~2013-12-14 00:00:00.0
3225~1474~3~2013-12-14 00:00:00.0
3226~1174~2~2013-12-14 00:00:00.0
3227~80~2~2013-12-14 00:00:00.0
3228~1479~2~2013-12-14 00:00:00.0
3229~1480~2~2013-12-14 00:00:00.0
3230~1480~1~2013-12-14 00:00:00.0
3231~1344~2~2013-12-14 00:00:00.0
3232~1342~2~2013-12-14 00:00:00.0
3233~1243~2~2013-12-14 00:00:00.0
3234~1470~2~2013-12-14 00:00:00.0
3235~1471~2~2013-12-14 00:00:00.0
3236~1482~2~2013-12-14 00:00:00.0
3237~1482~1~2013-12-14 00:00:00.0
3238~1485~2~2013-12-15 00:00:00.0
3239~1485~2~2013-12-15 00:00:00.0
3240~1291~2~2013-12-15 00:00:00.0
3241~1339~2~2013-12-15 00:00:00.0
3242~1479~2~2013-12-15 00:00:00.0
3243~1482~2~2013-12-15 00:00:00.0
3244~1485~2~2013-12-15 00:00:00.0
3245~1481~2~2013-12-15 00:00:00.0
3246~1485~2~2013-12-15 00:00:00.0
3247~1484~2~2013-12-15 00:00:00.0
3248~1484~2~2013-12-15 00:00:00.0
3249~1488~2~2013-12-15 00:00:00.0
3250~1485~2~2013-12-15 00:00:00.0
3251~1486~2~2013-12-15 00:00:00.0
3252~1479~2~2013-12-15 00:00:00.0
3253~1480~2~2013-12-15 00:00:00.0
3254~1481~2~2013-12-15 00:00:00.0
3256~1488~2~2013-12-15 00:00:00.0
3257~1488~1~2013-12-15 00:00:00.0
3258~1487~2~2013-12-15 00:00:00.0
3259~1483~2~2013-12-15 00:00:00.0
3260~1490~2~2013-12-15 00:00:00.0
3261~1490~1~2013-12-15 00:00:00.0
3262~1489~2~2013-12-15 00:00:00.0
3263~1491~2~2013-12-15 00:00:00.0
3264~1491~2~2013-12-15 00:00:00.0
3265~1441~2~2013-12-15 00:00:00.0
3266~1442~2~2013-12-15 00:00:00.0
3267~1493~2~2013-12-15 00:00:00.0
3268~1493~2~2013-12-15 00:00:00.0
3269~1494~2~2013-12-15 00:00:00.0
3270~1482~2~2013-12-15 00:00:00.0
3271~1480~2~2013-12-15 00:00:00.0
3272~1483~15~2013-12-15 00:00:00.0
3273~1482~2~2013-12-15 00:00:00.0
3274~1488~2~2013-12-15 00:00:00.0
3275~1485~2~2013-12-15 00:00:00.0
