2013-12-07 09:56:41.983~Nice Answer~193~1588
2013-12-07 09:56:41.983~Nice Question~88~1589
2013-12-07 10:16:43.463~Enlightened~193~1590
2013-12-07 18:34:20.87~Custodian~87~1591
2013-12-07 19:59:58.973~Commentator~193~1592
2013-12-08 10:55:04.393~Student~259~1593
2013-12-08 12:45:27.407~Autobiographer~260~1594
2013-12-08 13:55:57.38~Supporter~187~1595
2013-12-08 16:01:26.28~Precognitive~261~1596
2013-12-08 16:16:32.037~Enlightened~17~1597
2013-12-08 16:46:35.547~Teacher~223~1598
2013-12-08 18:07:09.43~Commentator~204~1599
2013-12-08 20:27:45.367~Teacher~159~1600
2013-12-09 03:14:32.637~Editor~204~1601
2013-12-09 08:00:49.267~Student~133~1602
2013-12-09 16:11:35.223~Nice Answer~8~1603
2013-12-09 17:22:13.297~Enlightened~8~1604
2013-12-09 18:23:10.777~Quorum~20~1605
2013-12-10 00:09:21.93~Critic~218~1606
2013-12-10 04:37:15.963~Supporter~255~1607
2013-12-10 17:21:08.327~Student~217~1608
2013-12-10 22:49:05.18~Autobiographer~268~1610
2013-12-11 02:35:19.117~Scholar~217~1611
2013-12-11 07:55:52.127~Citizen Patrol~68~1612
2013-12-11 12:48:04.657~Commentator~68~1613
2013-12-11 15:39:26.303~Scholar~133~1614
2013-12-11 20:30:45.693~Supporter~274~1615
2013-12-12 09:56:57.233~Autobiographer~277~1616
2013-12-12 18:41:50.113~Commentator~223~1617
2013-12-13 09:52:03.073~Editor~279~1618
2013-12-13 14:48:58.51~Teacher~279~1619
2013-12-14 16:05:02.73~Teacher~280~1620
2013-12-14 20:46:25.997~Supporter~281~1621
2013-12-14 21:11:27.0~Student~281~1622
2013-12-14 21:21:27.25~Scholar~281~1623
2013-12-14 22:27:39.253~Quorum~178~1624
2013-12-15 00:32:11.953~Supporter~279~1625
2013-12-15 02:27:39.447~Quorum~281~1626
2013-12-15 18:07:17.55~Teacher~283~1627
2013-12-15 21:43:09.423~Teacher~250~1628
2013-12-16 01:10:36.32~Autobiographer~284~1629
2013-12-16 04:22:27.223~Autobiographer~286~1630
2013-12-16 06:22:29.83~Autobiographer~287~1631
2013-12-16 10:12:56.927~Supporter~289~1632
2013-12-16 11:38:34.727~Autobiographer~290~1633
2013-12-16 14:04:21.733~Autobiographer~291~1634
2013-12-16 14:04:21.733~Supporter~291~1635
2013-12-16 14:19:25.99~Teacher~291~1636
2013-12-16 17:01:56.12~Supporter~213~1637
2013-12-16 17:06:55.033~Teacher~213~1638
2013-12-16 17:16:53.673~Editor~281~1639
2013-12-16 20:23:35.163~Commentator~281~1640
2013-12-17 08:30:13.95~Editor~5~1642
2013-12-17 09:10:34.697~Student~82~1643
2013-12-17 12:51:50.767~Nice Answer~132~1644
2013-12-17 14:37:21.98~Supporter~211~1645
2013-12-17 22:00:47.11~Teacher~229~1646
2013-12-17 22:15:49.6~Nice Question~22~1647
2013-12-17 22:25:51.227~Scholar~295~1648
2013-12-17 22:30:55.467~Student~295~1649
2013-12-18 04:22:33.093~Supporter~298~1650
2013-12-18 08:34:05.41~Supporter~175~1651
2013-12-18 11:15:09.32~Autobiographer~300~1652
2013-12-18 11:20:17.25~Supporter~300~1653
2013-12-18 12:15:34.643~Scholar~82~1654
2013-12-18 16:01:48.233~Teacher~198~1655
2013-12-18 18:08:41.787~Informed~304~1656
2013-12-18 18:12:21.89~Autobiographer~304~1657
2013-12-18 19:17:44.08~Autobiographer~305~1658
2013-12-18 19:17:44.08~Supporter~305~1659
2013-12-18 22:19:20.11~Teacher~307~1661
2013-12-19 09:19:17.92~Student~229~1662
2013-12-19 09:24:26.647~Editor~229~1663
2013-12-19 09:29:32.7~Nice Question~12~1664
2013-12-19 10:04:47.783~Custodian~22~1665
2013-12-19 11:00:15.63~Teacher~310~1666
2013-12-19 12:45:40.77~Nice Answer~22~1667
2013-12-19 16:41:01.537~Citizen Patrol~37~1668
2013-12-19 20:58:19.99~Supporter~295~1669
2013-12-19 23:36:49.417~Informed~312~1670
2013-12-20 11:27:02.11~Student~193~1671
2013-12-20 11:42:06.727~Supporter~198~1672
2013-12-20 13:07:45.397~Teacher~281~1673
2013-12-20 17:39:21.733~Custodian~5~1674
2013-12-20 17:54:23.397~Nice Question~12~1675
2013-12-20 21:50:57.347~Taxonomist~8~1676
2013-12-21 04:43:46.327~Teacher~315~1677
2013-12-21 13:41:03.107~Nice Answer~63~1678
2013-12-21 13:41:03.107~Nice Answer~63~1679
2013-12-21 13:51:13.137~Suffrage~281~1680
2013-12-22 13:24:27.873~Commentator~224~1681
2013-12-22 14:29:52.823~Supporter~283~1682
2013-12-22 15:35:05.417~Critic~279~1683
2013-12-22 17:00:43.197~Autobiographer~318~1684
2013-12-22 20:57:10.71~Autobiographer~319~1685
2013-12-23 10:07:49.56~Editor~300~1686
2013-12-23 12:28:35.467~Autobiographer~322~1687
2013-12-23 13:08:59.433~Teacher~300~1688
2013-12-23 13:13:58.69~Commentator~213~1689
2013-12-23 13:18:58.54~Autobiographer~323~1690
2013-12-23 14:11:22.91~Informed~51~1691
2013-12-23 16:00:03.71~Student~145~1692
2013-12-23 16:00:03.71~Teacher~324~1693
2013-12-24 07:46:09.127~Supporter~183~1694
2013-12-24 13:08:37.133~Autobiographer~325~1695
2013-12-24 13:08:37.133~Supporter~325~1696
2013-12-24 14:34:28.54~Scholar~145~1697
2013-12-24 20:54:51.407~Editor~196~1698
2013-12-24 20:54:51.407~Supporter~196~1699
2013-12-25 00:24:59.19~Citizen Patrol~145~1700
2013-12-25 00:35:49.49~Nice Answer~57~1701
2013-12-25 00:45:51.007~Enlightened~57~1702
2013-12-25 16:52:11.673~Editor~95~1703
2013-12-26 12:45:57.127~Autobiographer~13~1704
2013-12-27 10:40:00.297~Custodian~18~1705
2013-12-27 10:50:12.233~Autobiographer~326~1706
2013-12-27 14:51:19.127~Student~121~1707
2013-12-27 20:40:58.497~Precognitive~328~1708
2013-12-28 23:53:22.333~Supporter~11~1709
2013-12-29 11:13:02.97~Autobiographer~329~1710
2013-12-30 06:46:12.167~Supporter~330~1711
2013-12-30 13:28:11.607~Nice Answer~70~1712
2013-12-31 15:17:58.147~Nice Answer~57~1713
2013-12-31 15:17:58.147~Supporter~333~1714
2013-12-31 16:03:13.307~Enlightened~57~1715
2014-01-02 12:28:43.917~Supporter~212~1716
2014-01-02 16:16:39.45~Citizen Patrol~336~1717
2014-01-02 21:32:34.123~Editor~338~1718
2014-01-02 21:32:34.123~Custodian~70~1719
2014-01-03 11:13:41.687~Autobiographer~339~1720
2014-01-03 12:44:05.13~Supporter~340~1721
2014-01-03 12:54:11.287~Nice Question~154~1722
2014-01-03 14:39:49.97~Autobiographer~342~1723
2014-01-03 15:10:06.59~Teacher~341~1724
2014-01-03 16:35:35.503~Autobiographer~343~1725
2014-01-03 16:35:35.503~Supporter~343~1726
2014-01-04 01:30:08.763~Commentator~159~1727
2014-01-04 09:08:21.08~Teacher~340~1728
2014-01-04 10:39:09.553~Custodian~95~1729
2014-01-04 12:09:07.19~Scholar~159~1730
2014-01-04 17:29:56.167~Editor~134~1731
2014-01-04 17:34:57.75~Critic~5~1732
2014-01-04 17:40:15.417~Scholar~134~1733
2014-01-04 20:56:59.073~Citizen Patrol~57~1734
2014-01-05 12:44:54.537~Nice Question~63~1735
2014-01-05 12:49:54.31~Nice Answer~98~1736
2014-01-05 12:49:54.31~Nice Question~56~1737
2014-01-05 12:55:55.32~Nice Answer~17~1738
2014-01-05 12:55:55.32~Nice Answer~17~1739
2014-01-05 13:06:16.68~Suffrage~333~1740
2014-01-05 13:46:30.737~Student~348~1741
2014-01-05 15:21:56.857~Scholar~348~1742
2014-01-05 18:28:30.05~Nice Question~281~1743
2014-01-05 18:33:30.01~Nice Answer~57~1744
2014-01-05 23:14:54.497~Nice Question~56~1745
2014-01-06 00:10:43.4~Critic~340~1746
2014-01-06 15:05:24.577~Student~338~1747
2014-01-06 23:16:58.147~Informed~350~1748
2014-01-07 02:54:37.593~Autobiographer~347~1749
2014-01-07 04:14:53.037~Critic~159~1750
2014-01-07 09:17:27.853~Supporter~324~1751
2014-01-08 14:09:21.767~Supporter~53~1752
2014-01-09 11:28:12.237~Nice Answer~37~1753
2014-01-09 18:42:39.617~Supporter~338~1754
2014-01-09 19:12:53.987~Custodian~159~1755
2014-01-09 20:02:29.187~Citizen Patrol~193~1756
2014-01-10 04:51:05.657~Autobiographer~354~1757
2014-03-14 01:49:15.007~Teacher~497~1947
2014-03-14 11:38:06.967~Autobiographer~498~1948
2014-03-15 08:52:58.467~Informed~497~1949
2014-03-16 10:57:52.543~Editor~497~1950
2014-03-16 16:50:18.307~Supporter~497~1951
2014-03-16 21:47:30.16~Student~320~1952
2014-03-17 02:46:47.307~Editor~320~1953
2014-03-17 02:46:47.307~Scholar~320~1954
2014-03-17 08:51:50.277~Autobiographer~503~1955
2014-03-17 08:56:50.593~Supporter~503~1956
2014-03-17 10:25:54.863~Informed~128~1957
2014-03-17 19:07:18.553~Autobiographer~504~1958
2014-03-17 19:22:42.293~Student~504~1959
2014-03-19 12:35:11.893~Editor~509~1960
2014-03-19 14:36:39.41~Student~509~1961
2014-03-19 15:07:13.71~Scholar~509~1962
2014-03-19 21:56:02.787~Informed~510~1963
2014-03-20 18:39:28.803~Autobiographer~513~1964
2014-03-21 13:40:07.7~Autobiographer~514~1965
2014-03-22 04:36:43.163~Supporter~377~1966
2014-03-24 06:01:55.317~Supporter~519~1967
2014-03-24 17:19:33.18~Teacher~521~1968
2014-03-24 17:24:33.13~Student~519~1969
2014-03-25 10:52:08.51~Student~523~1970
2014-03-25 12:28:07.617~Autobiographer~525~1971
2014-03-25 12:43:07.647~Autobiographer~526~1972
2014-03-25 13:21:58.653~Informed~442~1973
2014-03-25 18:52:51.017~Teacher~527~1974
2014-03-25 20:38:49.27~Autobiographer~529~1975
2014-03-25 21:13:59.173~Supporter~523~1976
2014-03-26 02:52:43.87~Informed~445~1977
2014-03-26 05:33:51.023~Student~530~1978
2014-03-26 08:05:13.057~Supporter~531~1979
2014-03-26 09:56:17.647~Editor~4~1980
2014-03-26 10:19:34.783~Informed~37~1981
2014-03-26 10:37:05.643~Autobiographer~532~1982
2014-03-26 10:35:57.957~Citizen Patrol~532~1983
2014-03-26 10:38:54.6~Informed~533~1984
2014-03-26 11:17:26.91~Supporter~526~1985
2014-03-27 04:16:31.233~Teacher~535~1986
2014-03-27 08:43:54.167~Teacher~103~1987
2014-03-30 04:50:42.07~Teacher~545~1988
2014-03-30 17:21:27.017~Supporter~536~1989
2014-03-30 20:42:33.253~Supporter~141~1990
2014-03-31 15:57:24.657~Editor~546~1991
2014-04-02 03:35:31.223~Fanatic~193~1992
2014-04-02 07:49:55.467~Student~75~1993
2014-04-02 14:25:29.343~Scholar~523~1994
2014-04-03 14:35:58.993~Teacher~14~1995
2014-04-04 09:04:47.887~Supporter~552~1996
2014-04-06 13:09:14.493~Critic~224~1997
2014-04-07 10:31:28.017~Nice Answer~37~1998
2014-04-07 10:46:28.783~Enlightened~37~1999
2014-04-07 11:07:34.897~Autobiographer~557~2000
2014-04-09 09:49:18.43~Editor~559~2001
2014-04-09 09:49:18.43~Custodian~70~2002
2014-04-09 16:29:26.017~Teacher~559~2003
2014-04-09 23:32:22.313~Supporter~553~2004
2014-04-10 14:52:22.927~Autobiographer~565~2005
2014-04-10 14:52:22.927~Supporter~565~2006
2014-04-11 10:42:11.45~Autobiographer~567~2007
2014-04-13 09:50:21.413~Student~569~2008
2014-04-13 10:05:21.45~Scholar~569~2009
2014-04-13 14:12:52.6~Student~570~2010
2014-04-13 17:22:10.843~Informed~572~2011
2014-04-13 20:01:54.21~Autobiographer~573~2012
2014-04-13 20:01:54.21~Supporter~573~2013
2014-04-13 21:51:47.903~Editor~501~2014
2014-04-14 00:24:52.273~Supporter~574~2015
2014-04-14 00:35:16.207~Autobiographer~575~2016
2014-04-14 20:21:47.493~Supporter~578~2017
2014-04-15 12:15:09.347~Autobiographer~579~2018
2014-04-16 16:46:12.873~Autobiographer~582~2019
2014-04-16 21:31:46.26~Teacher~581~2020
2014-04-16 22:26:45.877~Nice Answer~37~2021
2014-04-17 19:49:12.257~Scholar~585~2022
2014-04-17 19:59:18.79~Student~585~2023
2014-04-19 04:57:37.287~Popular Question~570~2024
2014-04-19 08:03:58.767~Supporter~570~2025
2014-04-19 08:03:58.767~Teacher~590~2026
2014-04-19 20:30:43.007~Supporter~585~2027
2014-04-20 15:39:17.37~Supporter~591~2028
2014-04-20 20:48:21.953~Teacher~591~2029
2014-04-21 08:06:48.767~Civic Duty~22~2030
2014-04-21 09:36:40.367~Autobiographer~594~2031
2014-04-21 16:07:33.167~Nice Answer~37~2032
2014-04-21 16:48:48.247~Enlightened~37~2033
2014-04-22 09:08:46.59~Organizer~193~2034
2014-04-22 11:47:27.99~Nice Question~570~2035
2014-04-22 17:56:32.653~Teacher~598~2036
2014-04-22 18:11:33.783~Supporter~598~2037
2014-04-22 18:29:57.747~Custodian~598~2038
2014-04-22 21:46:25.257~Custodian~37~2039
2014-04-23 10:12:41.163~Teacher~599~2040
2014-04-23 15:36:38.107~Supporter~581~2041
2014-04-23 19:30:30.83~Student~553~2042
2014-04-24 07:42:28.19~Autobiographer~602~2043
2014-04-24 11:02:32.667~Autobiographer~603~2044
2014-04-24 11:02:32.667~Cleanup~598~2045
2014-04-24 11:02:32.667~Editor~598~2046
2014-04-24 14:41:49.817~Nice Answer~37~2047
2014-04-24 14:41:49.817~Enlightened~37~2048
2014-04-24 20:21:10.09~Editor~606~2049
2014-04-24 20:21:10.09~Student~407~2050
2014-04-24 20:21:10.09~Supporter~606~2051
2014-04-24 20:52:30.903~Teacher~606~2052
2014-04-26 16:41:09.507~Citizen Patrol~606~2053
2014-04-27 16:29:55.65~Editor~591~2054
2014-04-27 17:35:27.69~Scholar~407~2055
2014-04-28 00:50:42.257~Student~608~2056
2014-04-28 07:10:56.817~Critic~606~2057
2014-04-28 14:38:39.433~Informed~610~2058
2014-04-28 22:44:57.053~Supporter~590~2059
2014-04-28 22:50:01.81~Nice Answer~70~2060
2014-04-28 23:33:46.673~Enlightened~70~2061
2014-04-29 10:09:47.23~Autobiographer~611~2062
2014-04-29 16:46:57.327~Student~421~2063
2014-04-29 21:41:11.827~Commentator~606~2064
2014-04-29 22:26:33.33~Nice Answer~124~2065
2014-05-01 22:21:57.33~Supporter~614~2066
2014-05-02 00:13:25.76~Teacher~614~2067
2014-05-03 16:50:49.017~Autobiographer~618~2068
2014-05-03 20:36:04.727~Quorum~606~2069
2014-05-03 21:54:06.343~Autobiographer~619~2070
2014-05-04 03:07:05.957~Critic~415~2071
2014-05-05 12:35:24.44~Editor~614~2072
2014-05-07 16:25:32.19~Student~623~2073
2014-05-07 16:30:14.25~Custodian~37~2074
2014-05-07 17:04:07.787~Scholar~623~2075
2014-05-07 21:22:56.697~Teacher~624~2076
2014-05-08 05:49:12.047~Supporter~623~2077
2014-05-08 07:01:45.523~Editor~557~2078
2014-05-08 07:35:31.697~Cleanup~37~2079
2014-05-08 12:56:02.48~Teacher~626~2080
2014-05-08 13:16:22.547~Custodian~70~2081
2014-05-08 13:36:22.45~Autobiographer~627~2082
2014-05-08 14:25:55.01~Autobiographer~628~2083
2014-05-08 15:22:11.96~Critic~421~2084
2014-05-08 21:11:01.473~Custodian~193~2085
2014-05-09 07:45:07.217~Supporter~408~2086
2014-05-09 10:42:07.447~Peer Pressure~626~2087
2014-05-09 11:20:57.917~Nice Answer~193~2088
2014-05-09 12:41:57.847~Enlightened~193~2089
2014-05-09 21:39:26.183~Autobiographer~630~2090
2014-05-12 05:30:51.547~Supporter~451~2091
2014-05-13 08:24:36.873~Informed~193~2092
2014-05-13 17:53:58.093~Supporter~572~2093
2014-05-14 14:03:27.793~Nice Answer~22~2094
2014-05-14 14:22:57.76~Enlightened~22~2095
2014-05-14 18:26:02.95~Supporter~637~2096
2014-05-15 16:22:13.13~Autobiographer~639~2097
2014-05-15 20:24:35.33~Teacher~633~2098
2014-05-15 22:27:47.603~Editor~633~2099
2014-05-20 00:43:46.753~Editor~642~2100
2014-05-20 14:36:27.183~Autobiographer~645~2101
2014-05-20 14:51:34.787~Editor~523~2102
2014-05-20 15:06:36.033~Supporter~646~2103
2014-05-21 13:30:32.863~Editor~648~2104
2014-05-21 13:55:54.097~Citizen Patrol~591~2105
2014-05-21 16:37:36.533~Citizen Patrol~572~2106
2014-05-22 11:29:06.72~Autobiographer~651~2107
2014-05-22 14:43:20.803~Citizen Patrol~375~2108
2014-05-22 19:44:40.473~Supporter~448~2109
2014-05-23 11:10:48.037~Teacher~634~2110
2014-05-23 13:32:21.15~Supporter~634~2111
2014-05-23 17:01:22.94~Autobiographer~653~2112
2014-05-23 19:23:01.033~Editor~634~2113
2014-05-26 07:10:10.04~Nice Question~523~2114
2014-05-26 07:15:10.04~Nice Answer~279~2115
2014-05-27 08:55:50.42~Editor~121~2116
2014-05-27 08:55:50.42~Teacher~121~2117
2014-05-27 14:31:11.823~Scholar~229~2118
2014-05-27 21:27:10.627~Custodian~193~2120
2014-05-27 22:53:47.28~Teacher~656~2121
2014-05-28 05:49:09.743~Editor~645~2122
2014-05-28 07:42:46.207~Teacher~645~2123
2014-05-28 11:12:42.33~Informed~581~2124
2014-05-28 11:37:53.21~Teacher~659~2125
2014-05-28 13:15:38.073~Supporter~645~2126
2014-05-29 08:19:00.907~Supporter~659~2127
2014-05-29 08:27:22.857~Informed~659~2128
